ITINERARY_ID,PORT_ID,DAY,TIME_IN_PORT,TIME_OUT_PORT,TENDER
387899,3157,,06:00,23:59,N
387899,3157,,00:01,,N
387901,L48492,,08:00,17:00,N
387901,3990,,08:00,16:00,N
387901,L42262,,08:00,17:00,N
387901,2111,,06:00,23:59,N
387901,2111,,00:01,10:30,N
387901,,,,,N
387901,3989,,07:00,14:00,N
387901,,,,,N
387901,,,,,N
387901,,,,,N
387901,3157,,06:00,23:59,N
387901,3157,,00:01,,N
387901,L42266,,,23:59,N
387901,L42266,,00:01,18:00,N
387901,L42265,,06:00,18:00,N
387903,2111,,,23:59,N
387903,2111,,00:01,10:30,N
387903,,,,,N
387903,3989,,07:00,14:00,N
387903,,,,,N
387903,,,,,N
387903,,,,,N
387903,3157,,06:00,23:59,N
387903,3157,,00:01,23:59,N
387903,3157,,00:01,19:00,N
387903,CMS105,,22:30,23:59,N
387903,CMS105,,00:01,15:00,N
387903,CMS018,,06:00,19:00,N
387903,,,,,N
387903,867,,12:00,20:00,N
387903,718,,07:00,,N
387905,2111,,,23:59,N
387905,2111,,00:01,10:30,N
387905,,,,,N
387905,3989,,07:00,14:00,N
387905,,,,,N
387905,,,,,N
387905,,,,,N
387905,3157,,06:00,23:59,N
387905,3157,,00:01,23:59,N
387905,3157,,00:01,19:00,N
387905,CMS105,,22:30,23:59,N
387905,CMS105,,00:01,15:00,N
387905,CMS018,,06:00,19:00,N
387905,,,,,N
387905,867,,12:00,20:00,N
387905,718,,07:00,,N
387907,2111,,,23:59,N
387907,2111,,00:01,10:30,N
387907,,,,,N
387907,3989,,07:00,14:00,N
387907,,,,,N
387907,,,,,N
387907,,,,,N
387907,3157,,06:00,23:59,N
387907,3157,,00:01,23:59,N
387907,3157,,00:01,19:00,N
387907,CMS105,,22:30,23:59,N
387907,CMS105,,00:01,15:00,N
387907,CMS018,,06:00,19:00,N
387907,,,,,N
387907,867,,12:00,20:00,N
387907,718,,07:00,,N
387909,2111,,,10:30,N
387909,,,,,N
387909,3989,,07:00,14:00,N
387909,,,,,N
387909,,,,,N
387909,,,,,N
387909,3157,,06:00,23:59,N
387909,3157,,00:01,23:59,N
387909,3157,,00:01,19:00,N
387909,CMS105,,22:30,23:59,N
387909,CMS105,,00:01,15:00,N
387909,CMS018,,06:00,19:00,N
387909,,,,,N
387909,867,,12:00,20:00,N
387909,718,,07:00,,N
387911,2111,,,10:30,N
387911,,,,,N
387911,3989,,07:00,14:00,N
387911,,,,,N
387911,,,,,N
387911,,,,,N
387911,3157,,06:00,23:59,N
387911,3157,,00:01,23:59,N
387911,3157,,00:01,19:00,N
387911,CMS105,,22:30,23:59,N
387911,CMS105,,00:01,15:00,N
387911,CMS018,,06:00,19:00,N
387911,,,,,N
387911,867,,12:00,20:00,N
387911,718,,07:00,,N
387913,2111,,,10:30,N
387913,,,,,N
387913,3989,,07:00,14:00,N
387913,,,,,N
387913,,,,,N
387913,,,,,N
387913,3157,,06:00,23:59,N
387913,3157,,00:01,23:59,N
387913,3157,,00:01,19:00,N
387913,CMS105,,22:30,23:59,N
387913,CMS105,,00:01,15:00,N
387913,CMS018,,06:00,19:00,N
387913,,,,,N
387913,867,,12:00,20:00,N
387913,718,,07:00,,N
387915,3157,,,23:59,N
387915,3157,,00:01,23:59,N
387915,3157,,00:01,23:59,N
387915,CMS105,,22:30,23:59,N
387915,CMS105,,00:01,23:59,N
387915,CMS018,,06:00,19:00,N
387915,,,,,N
387915,867,,12:00,20:00,N
387915,718,,07:00,,N
387917,3157,,,23:59,N
387917,3157,,00:01,23:59,N
387917,3157,,00:01,23:59,N
387917,CMS105,,22:30,23:59,N
387917,CMS105,,00:01,23:59,N
387917,CMS018,,06:00,19:00,N
387917,,,,,N
387917,867,,12:00,20:00,N
387917,718,,07:00,,N
387919,3157,,,23:59,N
387919,3157,,00:01,23:59,N
387919,3157,,00:01,23:59,N
387919,CMS105,,22:30,23:59,N
387919,CMS105,,00:01,23:59,N
387919,CMS018,,06:00,19:00,N
387919,,,,,N
387919,867,,12:00,20:00,N
387919,718,,07:00,,N
387921,CMS018,,06:00,19:00,N
387921,,,,,N
387921,718,,07:00,,N
387921,867,,12:00,20:00,N
387921,3157,,00:01,19:00,N
387921,CMS105,,22:30,23:59,N
387921,CMS105,,00:01,15:00,N
387921,3157,,,23:59,N
387923,3157,,,23:59,N
387923,CMS018,,06:00,19:00,N
387923,,,,,N
387923,718,,07:00,,N
387923,867,,12:00,20:00,N
387923,3157,,00:01,19:00,N
387923,CMS105,,22:30,23:59,N
387923,CMS105,,00:01,15:00,N
387925,3157,,,23:59,N
387925,CMS018,,06:00,19:00,N
387925,,,,,N
387925,718,,07:00,,N
387925,867,,12:00,20:00,N
387925,3157,,00:01,19:00,N
387925,CMS105,,22:30,23:59,N
387925,CMS105,,00:01,15:00,N
387797,1629,,,18:00,N
387797,,,,,N
387797,1636,,08:00,18:00,N
387797,CMS105,,22:30,23:59,N
387797,CMS105,,00:01,15:00,N
387797,,,,,N
387797,3157,,06:00,23:59,N
387797,3157,,00:01,23:59,N
387797,3157,,00:01,19:00,N
387797,,,,,N
387797,,,,,N
387797,,,,,N
387797,,,,,N
387797,,,,,N
387797,2111,,18:30,23:59,N
387797,2111,,00:01,,N
387799,3157,,,23:59,N
387799,3157,,00:01,19:00,N
387799,,,,,N
387799,,,,,N
387799,,,,,N
387799,,,,,N
387799,,,,,N
387799,2111,,18:30,23:59,N
387799,2111,,00:01,17:00,N
387799,L42262,,08:00,17:00,N
387799,3990,,09:00,17:00,N
387799,L42265,,08:00,17:00,N
387799,L48492,,08:00,18:00,N
387799,L42266,,08:00,23:59,N
387799,L42266,,00:01,,N
387801,3157,,,23:59,N
387801,3157,,00:01,19:00,N
387801,,,,,N
387801,,,,,N
387801,,,,,N
387801,,,,,N
387801,,,,,N
387801,2111,,18:30,23:59,N
387801,2111,,00:01,17:00,N
387801,L42262,,08:00,17:00,N
387801,3990,,09:00,17:00,N
387801,L42265,,08:00,17:00,N
387801,L48492,,08:00,18:00,N
387801,L42266,,08:00,23:59,N
387801,L42266,,00:01,,N
387803,3157,,,23:59,N
387803,3157,,00:01,19:00,N
387803,,,,,N
387803,,,,,N
387803,,,,,N
387803,,,,,N
387803,,,,,N
387803,2111,,18:30,23:59,N
387803,2111,,00:01,17:00,N
387803,L42262,,08:00,17:00,N
387803,3990,,09:00,17:00,N
387803,L42265,,08:00,17:00,N
387803,L48492,,08:00,18:00,N
387803,L42266,,08:00,23:59,N
387803,L42266,,00:01,,N
387805,3157,,,19:00,N
387805,,,,,N
387805,,,,,N
387805,,,,,N
387805,,,,,N
387805,,,,,N
387805,2111,,18:30,23:59,N
387805,2111,,00:01,17:00,N
387805,L42262,,08:00,17:00,N
387805,3990,,09:00,17:00,N
387805,L42265,,08:00,17:00,N
387805,L48492,,08:00,18:00,N
387805,L42266,,08:00,23:59,N
387805,L42266,,00:01,23:59,N
387805,L42266,,00:01,,N
387807,3157,,,19:00,N
387807,,,,,N
387807,,,,,N
387807,,,,,N
387807,,,,,N
387807,,,,,N
387807,2111,,18:30,23:59,N
387807,2111,,00:01,17:00,N
387807,L42262,,08:00,17:00,N
387807,3990,,09:00,17:00,N
387807,L42265,,08:00,17:00,N
387807,L48492,,08:00,18:00,N
387807,L42266,,08:00,23:59,N
387807,L42266,,00:01,23:59,N
387807,L42266,,00:01,,N
387809,3157,,,19:00,N
387809,,,,,N
387809,,,,,N
387809,,,,,N
387809,,,,,N
387809,,,,,N
387809,2111,,18:30,23:59,N
387809,2111,,00:01,17:00,N
387809,L42262,,08:00,17:00,N
387809,3990,,09:00,17:00,N
387809,L42265,,08:00,17:00,N
387809,L48492,,08:00,18:00,N
387809,L42266,,08:00,23:59,N
387809,L42266,,00:01,23:59,N
387809,L42266,,00:01,,N
387811,2111,,00:01,17:00,N
387811,L42262,,08:00,17:00,N
387811,3990,,09:00,17:00,N
387811,L42265,,08:00,17:00,N
387811,L48492,,08:00,18:00,N
387811,L42266,,08:00,23:59,N
387811,L42266,,00:01,23:59,N
387811,L42266,,00:01,18:00,N
387811,,,,,N
387811,,,,,N
387811,4966,,08:00,17:00,N
387811,L48490,,08:00,19:00,N
387811,L48482,,08:00,17:00,N
387811,4476,,06:00,,N
387811,2111,,,23:59,N
387813,2111,,00:01,17:00,N
387813,L42262,,08:00,17:00,N
387813,3990,,09:00,17:00,N
387813,L42265,,08:00,17:00,N
387813,L48492,,08:00,18:00,N
387813,L42266,,08:00,23:59,N
387813,L42266,,00:01,23:59,N
387813,L42266,,00:01,18:00,N
387813,,,,,N
387813,,,,,N
387813,4966,,08:00,17:00,N
387813,L48490,,08:00,19:00,N
387813,L48482,,08:00,17:00,N
387813,4476,,06:00,,N
387813,2111,,,23:59,N
387815,2111,,00:01,17:00,N
387815,L42262,,08:00,17:00,N
387815,3990,,09:00,17:00,N
387815,L42265,,08:00,17:00,N
387815,L48492,,08:00,18:00,N
387815,L42266,,08:00,23:59,N
387815,L42266,,00:01,23:59,N
387815,L42266,,00:01,18:00,N
387815,,,,,N
387815,,,,,N
387815,4966,,08:00,17:00,N
387815,L48490,,08:00,19:00,N
387815,L48482,,08:00,17:00,N
387815,4476,,06:00,,N
387815,2111,,,23:59,N
387817,L48482,,08:00,17:00,N
387817,4476,,06:00,23:59,N
387817,4476,,00:01,,N
387817,2111,,,17:00,N
387817,L42262,,08:00,17:00,N
387817,3990,,09:00,17:00,N
387817,L42265,,08:00,17:00,N
387817,L48492,,08:00,18:00,N
387817,L42266,,08:00,23:59,N
387817,L42266,,00:01,23:59,N
387817,L42266,,00:01,18:00,N
387817,,,,,N
387817,,,,,N
387817,4966,,08:00,17:00,N
387817,L48490,,08:00,19:00,N
387819,2111,,,17:00,N
387819,L42262,,08:00,17:00,N
387819,3990,,09:00,17:00,N
387819,L42265,,08:00,17:00,N
387819,L48492,,08:00,18:00,N
387819,L42266,,08:00,23:59,N
387819,L42266,,00:01,23:59,N
387819,L42266,,00:01,18:00,N
387819,,,,,N
387819,,,,,N
387819,4966,,08:00,17:00,N
387819,L48490,,08:00,19:00,N
387819,L48482,,08:00,17:00,N
387819,4476,,06:00,23:59,N
387819,4476,,00:01,,N
387821,2111,,,17:00,N
387821,L42262,,08:00,17:00,N
387821,3990,,09:00,17:00,N
387821,L42265,,08:00,17:00,N
387821,L48492,,08:00,18:00,N
387821,L42266,,08:00,23:59,N
387821,L42266,,00:01,23:59,N
387821,L42266,,00:01,18:00,N
387821,,,,,N
387821,,,,,N
387821,4966,,08:00,17:00,N
387821,L48490,,08:00,19:00,N
387821,L48482,,08:00,17:00,N
387821,4476,,06:00,23:59,N
387821,4476,,00:01,,N
387823,L42266,,,23:59,N
387823,L42266,,00:01,18:00,N
387823,,,,,N
387823,,,,,N
387823,4966,,08:00,17:00,N
387823,L48490,,08:00,19:00,N
387823,L48482,,08:00,17:00,N
387823,4476,,06:00,23:59,N
387823,4476,,00:01,15:00,N
387823,1447,,08:00,18:00,N
387823,,,,,N
387823,,,,,N
387823,L48471,,07:00,18:00,Y
387823,428,,08:00,18:00,N
387823,543,,06:00,,N
387825,L42266,,,23:59,N
387825,L42266,,00:01,18:00,N
387825,,,,,N
387825,,,,,N
387825,4966,,08:00,17:00,N
387825,L48490,,08:00,19:00,N
387825,L48482,,08:00,17:00,N
387825,4476,,06:00,23:59,N
387825,4476,,00:01,15:00,N
387825,1447,,08:00,18:00,N
387825,,,,,N
387825,,,,,N
387825,L48471,,07:00,18:00,Y
387825,428,,08:00,18:00,N
387825,543,,06:00,,N
387827,L42266,,,23:59,N
387827,L42266,,00:01,18:00,N
387827,,,,,N
387827,,,,,N
387827,4966,,08:00,17:00,N
387827,L48490,,08:00,19:00,N
387827,L48482,,08:00,17:00,N
387827,4476,,06:00,23:59,N
387827,4476,,00:01,15:00,N
387827,1447,,08:00,18:00,N
387827,,,,,N
387827,,,,,N
387827,L48471,,07:00,18:00,Y
387827,428,,08:00,18:00,N
387827,543,,06:00,,N
387829,L42266,,,18:00,N
387829,,,,,N
387829,,,,,N
387829,4966,,08:00,17:00,N
387829,L48490,,08:00,19:00,N
387829,L48482,,08:00,17:00,N
387829,4476,,06:00,23:59,N
387829,4476,,00:01,15:00,N
387829,1447,,08:00,18:00,N
387829,,,,,N
387829,,,,,N
387829,L48471,,07:00,18:00,N
387829,543,,06:00,23:59,N
387829,543,,00:01,,N
387829,428,,08:00,18:00,N
387831,L42266,,,18:00,N
387831,,,,,N
387831,,,,,N
387831,4966,,08:00,17:00,N
387831,L48490,,08:00,19:00,N
387831,L48482,,08:00,17:00,N
387831,4476,,06:00,23:59,N
387831,4476,,00:01,15:00,N
387831,1447,,08:00,18:00,N
387831,,,,,N
387831,,,,,N
387831,L48471,,07:00,18:00,N
387831,543,,06:00,23:59,N
387831,543,,00:01,,N
387831,428,,08:00,18:00,N
387833,L42266,,,18:00,N
387833,,,,,N
387833,,,,,N
387833,4966,,08:00,17:00,N
387833,L48490,,08:00,19:00,N
387833,L48482,,08:00,17:00,N
387833,4476,,06:00,23:59,N
387833,4476,,00:01,15:00,N
387833,1447,,08:00,18:00,N
387833,,,,,N
387833,,,,,N
387833,L48471,,07:00,18:00,N
387833,543,,06:00,23:59,N
387833,543,,00:01,,N
387833,428,,08:00,18:00,N
387835,545,,08:00,16:00,N
387835,L48488,,08:00,19:00,N
387835,483,,08:00,20:00,N
387835,,,,,N
387835,2101,,07:00,17:00,N
387835,L48486,,06:00,,N
387835,4476,,,23:59,N
387835,4476,,00:01,15:00,N
387835,1447,,08:00,18:00,N
387835,,,,,N
387835,,,,,N
387835,L48471,,07:00,18:00,N
387835,428,,08:00,18:00,N
387835,543,,06:00,23:59,N
387835,543,,00:01,16:00,N
387837,4476,,,23:59,N
387837,4476,,00:01,15:00,N
387837,1447,,08:00,18:00,N
387837,,,,,N
387837,,,,,N
387837,L48471,,07:00,18:00,N
387837,428,,08:00,18:00,N
387837,543,,06:00,23:59,N
387837,543,,00:01,16:00,N
387837,545,,08:00,16:00,N
387837,L48488,,08:00,19:00,N
387837,483,,08:00,20:00,N
387837,,,,,N
387837,2101,,07:00,17:00,N
387837,L48486,,06:00,,N
387839,4476,,,23:59,N
387839,4476,,00:01,15:00,N
387839,1447,,08:00,18:00,N
387839,,,,,N
387839,,,,,N
387839,L48471,,07:00,18:00,N
387839,428,,08:00,18:00,N
387839,543,,06:00,23:59,N
387839,543,,00:01,16:00,N
387839,545,,08:00,16:00,N
387839,L48488,,08:00,19:00,N
387839,483,,08:00,20:00,N
387839,,,,,N
387839,2101,,07:00,17:00,N
387839,L48486,,06:00,,N
387841,4476,,,15:00,N
387841,1447,,08:00,18:00,N
387841,,,,,N
387841,,,,,N
387841,L48471,,07:00,18:00,N
387841,428,,08:00,18:00,N
387841,543,,06:00,23:59,N
387841,543,,00:01,16:00,N
387841,545,,08:00,16:00,N
387841,L48488,,08:00,19:00,N
387841,483,,08:00,20:00,N
387841,,,,,N
387841,2101,,07:00,17:00,N
387841,L48486,,06:00,23:59,N
387841,L48486,,00:01,,N
387843,4476,,,15:00,N
387843,1447,,08:00,18:00,N
387843,,,,,N
387843,,,,,N
387843,L48471,,07:00,18:00,N
387843,428,,08:00,18:00,N
387843,543,,06:00,23:59,N
387843,543,,00:01,16:00,N
387843,545,,08:00,16:00,N
387843,L48488,,08:00,19:00,N
387843,483,,08:00,20:00,N
387843,,,,,N
387843,2101,,07:00,17:00,N
387843,L48486,,06:00,23:59,N
387843,L48486,,00:01,,N
387845,4476,,,15:00,N
387845,1447,,08:00,18:00,N
387845,,,,,N
387845,,,,,N
387845,L48471,,07:00,18:00,N
387845,428,,08:00,18:00,N
387845,543,,06:00,23:59,N
387845,543,,00:01,16:00,N
387845,545,,08:00,16:00,N
387845,L48488,,08:00,19:00,N
387845,483,,08:00,20:00,N
387845,,,,,N
387845,2101,,07:00,17:00,N
387845,L48486,,06:00,23:59,N
387845,L48486,,00:01,,N
387855,543,,06:00,23:59,N
387855,543,,00:01,16:00,N
387855,,,,,N
387855,L48462,,08:00,18:00,N
387855,,,,,N
387855,,,,,N
387855,1447,,08:00,17:00,N
387855,4476,,06:00,,N
387855,L48486,,,23:59,N
387855,L48486,,00:01,16:00,N
387855,L48467,,07:00,21:00,N
387855,,,,,N
387855,L48463,,07:00,18:00,N
387855,,,,,N
387855,L48483,,07:00,14:00,N
387857,L48486,,,23:59,N
387857,L48486,,00:01,16:00,N
387857,L48467,,07:00,21:00,N
387857,,,,,N
387857,L48463,,07:00,18:00,N
387857,,,,,N
387857,L48483,,07:00,14:00,N
387857,543,,06:00,23:59,N
387857,543,,00:01,16:00,N
387857,,,,,N
387857,L48462,,08:00,18:00,N
387857,,,,,N
387857,,,,,N
387857,1447,,08:00,17:00,N
387857,4476,,06:00,,N
387859,L48486,,,23:59,N
387859,L48486,,00:01,16:00,N
387859,L48467,,07:00,21:00,N
387859,,,,,N
387859,L48463,,07:00,18:00,N
387859,,,,,N
387859,L48483,,07:00,14:00,N
387859,543,,06:00,23:59,N
387859,543,,00:01,16:00,N
387859,,,,,N
387859,L48462,,08:00,18:00,N
387859,,,,,N
387859,,,,,N
387859,1447,,08:00,17:00,N
387859,4476,,06:00,,N
387861,L48486,,,16:00,N
387861,L48467,,07:00,21:00,N
387861,,,,,N
387861,L48463,,07:00,18:00,N
387861,,,,,N
387861,L48483,,07:00,14:00,N
387861,543,,06:00,23:59,N
387861,543,,00:01,16:00,N
387861,,,,,N
387861,L48462,,08:00,18:00,N
387861,,,,,N
387861,,,,,N
387861,1447,,08:00,17:00,N
387861,4476,,06:00,23:59,N
387861,4476,,00:01,,N
387863,L48486,,,16:00,N
387863,L48467,,07:00,21:00,N
387863,,,,,N
387863,L48463,,07:00,18:00,N
387863,,,,,N
387863,L48483,,07:00,14:00,N
387863,543,,06:00,23:59,N
387863,543,,00:01,16:00,N
387863,,,,,N
387863,L48462,,08:00,18:00,N
387863,,,,,N
387863,,,,,N
387863,1447,,08:00,17:00,N
387863,4476,,06:00,23:59,N
387863,4476,,00:01,,N
387865,L48486,,,16:00,N
387865,L48467,,07:00,21:00,N
387865,,,,,N
387865,L48463,,07:00,18:00,N
387865,,,,,N
387865,L48483,,07:00,14:00,N
387865,543,,06:00,23:59,N
387865,543,,00:01,16:00,N
387865,,,,,N
387865,L48462,,08:00,18:00,N
387865,,,,,N
387865,,,,,N
387865,1447,,08:00,17:00,N
387865,4476,,06:00,23:59,N
387865,4476,,00:01,,N
387867,L48462,,08:00,18:00,N
387867,,,,,N
387867,,,,,N
387867,1447,,08:00,17:00,N
387867,4476,,06:00,23:59,N
387867,4476,,00:01,18:00,N
387867,L48482,,08:00,17:00,N
387867,L48490,,08:00,18:00,N
387867,4966,,09:00,19:00,N
387867,,,,,N
387867,,,,,N
387867,L42266,,06:00,,N
387867,543,,,23:59,N
387867,543,,00:01,16:00,N
387867,,,,,N
387869,543,,,23:59,N
387869,543,,00:01,16:00,N
387869,,,,,N
387869,L48462,,08:00,18:00,N
387869,,,,,N
387869,,,,,N
387869,1447,,08:00,17:00,N
387869,4476,,06:00,23:59,N
387869,4476,,00:01,18:00,N
387869,L48482,,08:00,17:00,N
387869,L48490,,08:00,18:00,N
387869,4966,,09:00,19:00,N
387869,,,,,N
387869,,,,,N
387869,L42266,,06:00,,N
387871,543,,,23:59,N
387871,543,,00:01,16:00,N
387871,,,,,N
387871,L48462,,08:00,18:00,N
387871,,,,,N
387871,,,,,N
387871,1447,,08:00,17:00,N
387871,4476,,06:00,23:59,N
387871,4476,,00:01,18:00,N
387871,L48482,,08:00,17:00,N
387871,L48490,,08:00,18:00,N
387871,4966,,09:00,19:00,N
387871,,,,,N
387871,,,,,N
387871,L42266,,06:00,,N
387873,543,,,16:00,N
387873,,,,,N
387873,L48462,,08:00,18:00,N
387873,,,,,N
387873,,,,,N
387873,1447,,08:00,17:00,N
387873,4476,,06:00,23:59,N
387873,4476,,00:01,18:00,N
387873,L48482,,08:00,17:00,N
387873,L48490,,08:00,18:00,N
387873,4966,,09:00,19:00,N
387873,,,,,N
387873,,,,,N
387873,L42266,,06:00,23:59,N
387873,L42266,,00:01,,N
387875,543,,,16:00,N
387875,,,,,N
387875,L48462,,08:00,18:00,N
387875,,,,,N
387875,,,,,N
387875,1447,,08:00,17:00,N
387875,4476,,06:00,23:59,N
387875,4476,,00:01,18:00,N
387875,L48482,,08:00,17:00,N
387875,L48490,,08:00,18:00,N
387875,4966,,09:00,19:00,N
387875,,,,,N
387875,,,,,N
387875,L42266,,06:00,23:59,N
387875,L42266,,00:01,,N
387877,543,,,16:00,N
387877,,,,,N
387877,L48462,,08:00,18:00,N
387877,,,,,N
387877,,,,,N
387877,1447,,08:00,17:00,N
387877,4476,,06:00,23:59,N
387877,4476,,00:01,18:00,N
387877,L48482,,08:00,17:00,N
387877,L48490,,08:00,18:00,N
387877,4966,,09:00,19:00,N
387877,,,,,N
387877,,,,,N
387877,L42266,,06:00,23:59,N
387877,L42266,,00:01,,N
387879,4476,,,23:59,N
387879,4476,,00:01,18:00,N
387879,L48482,,08:00,17:00,N
387879,L48490,,08:00,18:00,N
387879,4966,,09:00,19:00,N
387879,,,,,N
387879,,,,,N
387879,L42266,,06:00,23:59,N
387879,L42266,,00:01,23:59,N
387879,L42266,,00:01,18:00,N
387879,L42265,,06:00,18:00,N
387879,L48492,,08:00,17:00,N
387879,3990,,08:00,16:00,N
387879,L42262,,08:00,17:00,N
387879,2111,,06:00,,N
387881,4476,,,23:59,N
387881,4476,,00:01,18:00,N
387881,L48482,,08:00,17:00,N
387881,L48490,,08:00,18:00,N
387881,4966,,09:00,19:00,N
387881,,,,,N
387881,,,,,N
387881,L42266,,06:00,23:59,N
387881,L42266,,00:01,23:59,N
387881,L42266,,00:01,18:00,N
387881,L42265,,06:00,18:00,N
387881,L48492,,08:00,17:00,N
387881,3990,,08:00,16:00,N
387881,L42262,,08:00,17:00,N
387881,2111,,06:00,,N
387883,4476,,,23:59,N
387883,4476,,00:01,18:00,N
387883,L48482,,08:00,17:00,N
387883,L48490,,08:00,18:00,N
387883,4966,,09:00,19:00,N
387883,,,,,N
387883,,,,,N
387883,L42266,,06:00,23:59,N
387883,L42266,,00:01,23:59,N
387883,L42266,,00:01,18:00,N
387883,L42265,,06:00,18:00,N
387883,L48492,,08:00,17:00,N
387883,3990,,08:00,16:00,N
387883,L42262,,08:00,17:00,N
387883,2111,,06:00,,N
388531,2849,,,16:00,N
388531,,,,,N
388531,591,,08:00,17:00,N
388531,2828,,09:00,17:00,N
388531,,,,,N
388531,2825,,08:00,19:00,N
388531,784,,09:00,23:59,N
388531,784,,00:01,18:00,N
388531,2824,,08:00,17:00,N
388531,396,,10:00,19:00,Y
388531,,,,,N
388531,2841,,07:00,18:00,N
388531,CMS201,,07:00,18:00,N
388531,,,,,N
388531,2849,,06:00,,N
388533,2849,,,16:00,N
388533,,,,,N
388533,591,,08:00,17:00,N
388533,2828,,09:00,17:00,N
388533,,,,,N
388533,2825,,08:00,19:00,N
388533,784,,09:00,23:59,N
388533,784,,00:01,18:00,N
388533,2824,,08:00,17:00,N
388533,396,,10:00,19:00,Y
388533,,,,,N
388533,2841,,07:00,18:00,N
388533,CMS201,,07:00,18:00,N
388533,,,,,N
388533,2849,,06:00,,N
388535,2849,,,16:00,N
388535,,,,,N
388535,591,,08:00,17:00,N
388535,2828,,09:00,17:00,N
388535,,,,,N
388535,2825,,08:00,19:00,N
388535,784,,09:00,23:59,N
388535,784,,00:01,18:00,N
388535,2824,,08:00,17:00,N
388535,396,,10:00,19:00,Y
388535,,,,,N
388535,2841,,07:00,18:00,N
388535,CMS201,,07:00,18:00,N
388535,,,,,N
388535,2849,,06:00,,N
389303,719,,,20:00,N
389303,,,,,N
389303,1984,,08:00,23:00,N
389303,L15621,,08:00,18:00,N
389303,L27691,,07:00,14:00,N
389303,2049,,13:00,19:00,N
389303,1181,,08:00,18:00,Y
389303,719,,07:00,,N
388537,2849,,,16:00,N
388537,,,,,N
388537,591,,08:00,17:00,N
388537,2828,,09:00,17:00,N
388537,,,,,N
388537,2825,,08:00,19:00,N
388537,784,,09:00,23:59,N
388537,784,,00:01,18:00,N
388537,2824,,08:00,17:00,N
388537,396,,10:00,19:00,Y
388537,,,,,N
388537,2841,,07:00,18:00,N
388537,CMS201,,07:00,18:00,N
388537,,,,,N
388537,2849,,06:00,,N
388539,590,,10:00,18:00,Y
388539,2831,,09:00,18:00,N
388539,2829,,08:00,18:00,N
388539,,,,,N
388539,2849,,06:00,,N
388539,2849,,,16:00,N
388539,,,,,N
388539,1439,,08:00,17:00,N
388539,2830,,08:00,09:00,N
388541,2849,,,16:00,N
388541,,,,,N
388541,1439,,08:00,17:00,N
388541,2830,,08:00,09:00,N
388541,590,,10:00,18:00,Y
388541,2831,,09:00,18:00,N
388541,2829,,08:00,18:00,N
388541,,,,,N
388541,2849,,06:00,,N
388543,2849,,,16:00,N
388543,,,,,N
388543,1439,,08:00,17:00,N
388543,2830,,08:00,09:00,N
388543,590,,10:00,18:00,Y
388543,2831,,09:00,18:00,N
388543,2829,,08:00,18:00,N
388543,,,,,N
388543,2849,,06:00,,N
388545,2849,,,16:00,N
388545,,,,,N
388545,1439,,08:00,17:00,N
388545,2830,,08:00,09:00,N
388545,590,,10:00,18:00,Y
388545,2831,,09:00,18:00,N
388545,2829,,08:00,18:00,N
388545,,,,,N
388545,2849,,06:00,,N
388547,2849,,,16:00,N
388547,,,,,N
388547,L26343,,08:00,15:00,N
388547,L47118,,09:00,16:00,N
388547,2833,,10:00,18:00,N
388547,2835,,08:00,17:00,N
388547,L44071,,09:00,17:00,N
388547,,,,,N
388547,2829,,08:00,18:00,N
388547,2831,,08:00,20:00,N
388547,3435,,09:00,18:00,Y
388547,1439,,09:00,18:00,N
388547,,,,,N
388547,2849,,06:00,,N
388549,2849,,,16:00,N
388549,,,,,N
388549,L26343,,08:00,15:00,N
388549,L47118,,09:00,16:00,N
388549,2833,,10:00,18:00,N
388549,2835,,08:00,17:00,N
388549,L44071,,09:00,17:00,N
388549,,,,,N
388549,2829,,08:00,18:00,N
388549,2831,,08:00,20:00,N
388549,3435,,09:00,18:00,Y
388549,1439,,09:00,18:00,N
388549,,,,,N
388549,2849,,06:00,,N
388551,2835,,08:00,17:00,N
388551,L44071,,09:00,17:00,N
388551,,,,,N
388551,2829,,08:00,18:00,N
388551,2831,,08:00,20:00,N
388551,3435,,09:00,18:00,Y
388551,1439,,09:00,18:00,N
388551,,,,,N
388551,2849,,06:00,,N
388551,2849,,,16:00,N
388551,,,,,N
388551,L26343,,08:00,15:00,N
388551,L47118,,09:00,16:00,N
388551,2833,,10:00,18:00,N
388553,2849,,,16:00,N
388553,,,,,N
388553,L26343,,08:00,15:00,N
388553,L47118,,09:00,16:00,N
388553,2833,,10:00,18:00,N
388553,2835,,08:00,17:00,N
388553,L44071,,09:00,17:00,N
388553,,,,,N
388553,2829,,08:00,18:00,N
388553,2831,,08:00,20:00,N
388553,3435,,09:00,18:00,Y
388553,1439,,09:00,18:00,N
388553,,,,,N
388553,2849,,06:00,,N
388555,2849,,,16:00,N
388555,,,,,N
388555,2828,,08:00,17:00,N
388555,,,,,N
388555,2825,,09:00,17:00,N
388555,784,,07:00,23:59,N
388555,784,,00:01,18:00,N
388555,2824,,08:00,14:00,N
388555,2266,,09:00,18:00,N
388555,,,,,N
388555,L47722,,08:00,20:00,N
388555,CMS201,,08:00,18:00,N
388555,591,,11:00,20:00,N
388555,,,,,N
388555,2849,,06:00,,N
388557,2849,,,16:00,N
388557,,,,,N
388557,2828,,08:00,17:00,N
388557,,,,,N
388557,2825,,09:00,17:00,N
388557,784,,07:00,23:59,N
388557,784,,00:01,18:00,N
